message_id,customer_id,timestamp,channel,message_text,is_manipulative
MSG_01059,CUST100715,2025-10-21 01:36:08,email,Your balance update: ₹1344 available.,0
MSG_01060,CUST101348,2025-10-20 08:46:52,call,Your payment of ₹7903 was successful.,0
MSG_01061,CUST100246,2025-10-17 02:58:09,chat,Your payment of ₹2768 was successful.,0
MSG_01062,CUST100815,2025-10-25 04:16:13,call,Your balance update: ₹2513 available.,0
MSG_01063,CUST101423,2025-10-25 13:24:42,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_01064,CUST101800,2025-10-27 08:15:16,email,Your balance update: ₹2174 available.,0
MSG_01065,CUST100388,2025-10-20 19:43:51,call,Your balance update: ₹797 available.,0
MSG_01066,CUST101211,2025-10-26 22:16:32,sms,Payment received for order #4454. Thank you for shopping with us.,0
MSG_01067,CUST100307,2025-11-03 05:19:05,call,Your balance update: ₹9918 available.,0
MSG_01068,CUST101939,2025-10-07 20:01:45,chat,Payment received for order #4927. Thank you for shopping with us.,0
MSG_01069,CUST100656,2025-10-13 05:53:58,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01070,CUST100155,2025-10-28 14:07:31,sms,"Dear customer, your monthly statement is ready.",0
MSG_01071,CUST100067,2025-10-29 07:17:54,email,"Dear customer, your monthly statement is ready.",0
MSG_01072,CUST101278,2025-10-27 23:16:33,call,"Dear customer, your monthly statement is ready.",0
MSG_01073,CUST100778,2025-11-02 17:16:12,call,Your balance update: ₹6797 available.,0
MSG_01074,CUST101185,2025-10-29 10:32:44,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01075,CUST100591,2025-10-09 16:49:03,call,"Dear customer, your monthly statement is ready.",0
MSG_01076,CUST101444,2025-11-03 02:48:11,chat,Your payment of ₹6223 was successful.,0
MSG_01077,CUST101414,2025-10-19 00:19:08,call,Your payment of ₹5964 was successful.,0
MSG_01078,CUST100798,2025-10-17 06:42:36,chat,Your payment of ₹2083 was successful.,0
MSG_01079,CUST100137,2025-10-04 20:26:47,call,"Dear customer, your monthly statement is ready.",0
MSG_01080,CUST100820,2025-10-20 02:37:51,email,You have won a cashback. Enter your credentials to claim.,1
MSG_01081,CUST101372,2025-10-09 03:56:19,chat,Payment received for order #1438. Thank you for shopping with us.,0
MSG_01082,CUST101127,2025-11-03 01:04:01,call,"Dear customer, your monthly statement is ready.",0
MSG_01083,CUST100313,2025-10-29 04:09:12,email,Your payment of ₹8323 was successful.,0
MSG_01084,CUST101115,2025-10-05 02:27:46,sms,"Dear customer, your monthly statement is ready.",0
MSG_01085,CUST100746,2025-10-10 01:47:53,chat,Your balance update: ₹8976 available.,0
MSG_01086,CUST100594,2025-10-23 02:56:37,call,"Dear customer, your monthly statement is ready.",0
MSG_01087,CUST101892,2025-10-18 02:03:16,sms,Your balance update: ₹9343 available.,0
MSG_01088,CUST100281,2025-10-12 12:39:24,call,"Dear customer, your monthly statement is ready.",0
MSG_01089,CUST100525,2025-10-31 01:44:57,chat,Your payment of ₹9524 was successful.,0
MSG_01090,CUST101827,2025-10-14 14:43:49,call,Your balance update: ₹4002 available.,0
MSG_01091,CUST101243,2025-10-11 22:01:06,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01092,CUST100881,2025-10-29 00:27:24,chat,Transaction declined. Update your information.,0
MSG_01093,CUST100049,2025-10-07 23:57:58,sms,Your account will be locked soon. Confirm details.,0
MSG_01094,CUST100439,2025-10-22 22:04:34,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_01095,CUST100193,2025-10-29 02:59:13,sms,Payment received for order #4599. Thank you for shopping with us.,0
MSG_01096,CUST100080,2025-10-06 03:58:23,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01097,CUST101216,2025-10-29 18:03:42,sms,Payment received for order #6194. Thank you for shopping with us.,0
MSG_01098,CUST100756,2025-10-29 10:11:58,email,Your account will be locked soon. Confirm details.,0
MSG_01099,CUST100521,2025-10-31 20:03:33,chat,Your payment of ₹3343 was successful.,0
MSG_01100,CUST101013,2025-10-13 07:26:12,email,We noticed a login attempt. Please verify immediately.,0
MSG_01101,CUST101012,2025-10-22 22:18:45,call,Your payment of ₹2741 was successful.,0
MSG_01102,CUST100409,2025-10-27 07:53:42,email,Payment received for order #9459. Thank you for shopping with us.,0
MSG_01103,CUST101508,2025-10-27 14:24:03,sms,Payment received for order #4378. Thank you for shopping with us.,0
MSG_01104,CUST101759,2025-10-05 23:01:02,chat,Your balance update: ₹8337 available.,0
MSG_01105,CUST101646,2025-10-26 21:40:41,chat,Payment received for order #2182. Thank you for shopping with us.,0
MSG_01106,CUST101886,2025-10-25 18:50:15,email,Your payment of ₹5611 was successful.,0
MSG_01107,CUST100206,2025-10-31 07:25:01,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01108,CUST101938,2025-10-30 07:21:13,chat,Your payment of ₹4197 was successful.,0
MSG_01109,CUST100993,2025-10-20 16:08:24,sms,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01110,CUST100207,2025-10-30 09:15:14,call,Payment received for order #1578. Thank you for shopping with us.,0
MSG_01111,CUST100217,2025-10-22 07:48:57,chat,Payment received for order #4337. Thank you for shopping with us.,0
MSG_01112,CUST100295,2025-10-09 07:29:08,chat,Payment received for order #3671. Thank you for shopping with us.,0
MSG_01113,CUST100557,2025-10-15 05:06:43,sms,Your account will be locked soon. Confirm details.,0
MSG_01114,CUST101905,2025-10-06 11:28:24,call,Your balance update: ₹6270 available.,0
MSG_01115,CUST101021,2025-10-20 23:34:59,chat,Your payment of ₹2412 was successful.,0
MSG_01116,CUST100755,2025-10-14 03:36:56,call,Payment received for order #6419. Thank you for shopping with us.,0
MSG_01117,CUST100555,2025-10-23 13:10:24,call,Payment received for order #6059. Thank you for shopping with us.,0
MSG_01118,CUST101500,2025-10-22 19:39:14,chat,Your bank account is under review. Click the link to continue banking.,1
MSG_01119,CUST100745,2025-10-29 20:00:46,chat,Your balance update: ₹9894 available.,0
MSG_01120,CUST101902,2025-10-10 11:34:20,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01121,CUST100179,2025-10-31 12:42:58,chat,Payment received for order #7068. Thank you for shopping with us.,0
MSG_01122,CUST100045,2025-10-16 01:23:38,email,Your payment of ₹8930 was successful.,0
MSG_01123,CUST101929,2025-10-27 09:48:48,call,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01124,CUST101740,2025-10-31 18:54:41,sms,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01125,CUST101666,2025-11-01 07:08:53,email,"Dear customer, your monthly statement is ready.",0
MSG_01126,CUST100025,2025-10-26 13:47:15,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01127,CUST100314,2025-10-19 07:15:40,email,Payment received for order #5016. Thank you for shopping with us.,0
MSG_01128,CUST100606,2025-10-08 16:20:39,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_01129,CUST100623,2025-10-10 09:56:25,call,Payment received for order #6831. Thank you for shopping with us.,0
MSG_01130,CUST100730,2025-10-20 11:18:23,email,Your balance update: ₹9039 available.,0
MSG_01131,CUST100036,2025-10-19 15:22:37,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01132,CUST101391,2025-10-20 17:41:13,call,Your balance update: ₹9480 available.,0
MSG_01133,CUST100360,2025-10-07 15:42:22,email,Payment received for order #7392. Thank you for shopping with us.,0
MSG_01134,CUST100603,2025-10-07 06:04:40,sms,Unusual activity detected. Click here to secure your card.,0
MSG_01135,CUST100545,2025-10-06 19:20:49,email,You have won a cashback. Enter your credentials to claim.,1
MSG_01136,CUST101614,2025-10-27 09:08:58,sms,Your balance update: ₹8578 available.,0
MSG_01137,CUST100368,2025-10-06 18:54:02,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01138,CUST101326,2025-10-15 21:11:17,call,We noticed a login attempt. Please verify immediately.,0
MSG_01139,CUST100788,2025-10-24 22:12:43,chat,Payment received for order #2080. Thank you for shopping with us.,0
MSG_01140,CUST100462,2025-10-24 17:51:21,email,Your balance update: ₹7929 available.,0
MSG_01141,CUST100769,2025-10-15 16:05:05,call,Your balance update: ₹6191 available.,0
MSG_01142,CUST100845,2025-10-18 10:44:08,email,Payment received for order #2391. Thank you for shopping with us.,0
MSG_01143,CUST100433,2025-10-26 16:53:42,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_01144,CUST100819,2025-10-12 00:53:26,chat,Your payment of ₹5340 was successful.,0
MSG_01145,CUST101520,2025-10-06 15:28:13,chat,We noticed a login attempt. Please verify immediately.,0
MSG_01146,CUST100102,2025-10-23 03:59:14,email,Payment received for order #4679. Thank you for shopping with us.,0
MSG_01147,CUST101867,2025-10-05 07:19:28,call,Your payment of ₹8131 was successful.,0
MSG_01148,CUST100950,2025-11-02 23:23:21,call,Payment received for order #3854. Thank you for shopping with us.,0
MSG_01149,CUST100367,2025-10-22 01:15:53,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01150,CUST100427,2025-10-24 12:21:28,chat,We noticed a login attempt. Please verify immediately.,0
MSG_01151,CUST100158,2025-10-12 03:18:16,email,Your balance update: ₹7661 available.,0
MSG_01152,CUST101497,2025-10-10 12:12:36,call,"Dear customer, your monthly statement is ready.",0
MSG_01153,CUST101258,2025-10-05 02:23:33,chat,Your payment of ₹4633 was successful.,0
MSG_01154,CUST101483,2025-10-26 15:00:44,email,"Dear customer, your monthly statement is ready.",0
MSG_01155,CUST100506,2025-10-23 03:06:50,chat,Your payment of ₹370 was successful.,0
MSG_01156,CUST100122,2025-10-07 12:40:14,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_01157,CUST100706,2025-10-27 07:15:02,chat,"Dear customer, your monthly statement is ready.",0
MSG_01158,CUST101741,2025-10-06 15:21:54,sms,Your balance update: ₹1478 available.,0
MSG_01159,CUST101422,2025-10-05 12:25:02,sms,Unusual activity detected. Click here to secure your card.,0
MSG_01160,CUST100956,2025-10-24 20:57:53,call,Your balance update: ₹7144 available.,0
MSG_01161,CUST101215,2025-10-15 06:01:16,call,Your balance update: ₹4664 available.,0
MSG_01162,CUST100086,2025-10-23 20:21:56,call,"Dear customer, your monthly statement is ready.",0
MSG_01163,CUST101298,2025-10-17 12:18:48,call,Transaction declined. Update your information.,0
MSG_01164,CUST101610,2025-10-05 14:36:12,sms,Your payment of ₹8092 was successful.,0
MSG_01165,CUST101395,2025-10-31 06:03:33,sms,"Dear customer, your monthly statement is ready.",0
MSG_01166,CUST100224,2025-10-17 03:46:07,sms,Unusual activity detected. Click here to secure your card.,0
MSG_01167,CUST101258,2025-10-04 20:55:27,sms,Your balance update: ₹1328 available.,0
MSG_01168,CUST100835,2025-10-12 17:14:38,chat,Your payment of ₹1216 was successful.,0
MSG_01169,CUST101741,2025-10-06 15:17:54,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_01170,CUST101902,2025-10-15 04:13:43,chat,Payment received for order #2730. Thank you for shopping with us.,0
MSG_01171,CUST100517,2025-10-31 21:02:40,sms,Your payment of ₹563 was successful.,0
MSG_01172,CUST100013,2025-10-09 05:38:44,call,"Dear customer, your monthly statement is ready.",0
MSG_01173,CUST100669,2025-10-14 07:01:57,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_01174,CUST100364,2025-10-10 07:10:07,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01175,CUST101273,2025-10-18 19:12:34,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01176,CUST100287,2025-10-19 19:15:16,call,Payment received for order #9340. Thank you for shopping with us.,0
MSG_01177,CUST101944,2025-10-21 09:17:16,sms,Unusual activity detected. Click here to secure your card.,0
MSG_01178,CUST100654,2025-10-11 15:20:50,sms,"Dear customer, your monthly statement is ready.",0
MSG_01179,CUST100662,2025-10-17 11:46:01,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_01180,CUST101421,2025-10-25 08:27:12,sms,"Dear customer, your monthly statement is ready.",0
MSG_01181,CUST100727,2025-10-29 03:14:35,sms,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01182,CUST100305,2025-10-18 12:39:50,call,"Dear customer, your monthly statement is ready.",0
MSG_01183,CUST100886,2025-10-14 18:54:17,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_01184,CUST100639,2025-10-16 04:40:34,chat,We noticed a login attempt. Please verify immediately.,0
MSG_01185,CUST100337,2025-10-04 23:30:40,call,Unusual activity detected. Click here to secure your card.,0
MSG_01186,CUST100902,2025-10-08 10:50:44,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_01187,CUST101312,2025-10-13 12:29:58,chat,Your balance update: ₹8663 available.,0
MSG_01188,CUST101605,2025-10-05 15:15:57,email,Payment received for order #9553. Thank you for shopping with us.,0
MSG_01189,CUST101058,2025-10-18 12:41:41,call,"Dear customer, your monthly statement is ready.",0
MSG_01190,CUST101788,2025-10-12 09:37:33,chat,"Dear customer, your monthly statement is ready.",0
MSG_01191,CUST101471,2025-10-06 15:58:57,sms,Payment received for order #1551. Thank you for shopping with us.,0
MSG_01192,CUST100834,2025-10-04 16:54:40,call,"Dear customer, your monthly statement is ready.",0
MSG_01193,CUST100359,2025-10-08 04:56:43,email,Payment received for order #3898. Thank you for shopping with us.,0
MSG_01194,CUST101340,2025-10-18 15:49:46,sms,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_01195,CUST101251,2025-10-28 01:59:47,email,"Dear customer, your monthly statement is ready.",0
MSG_01196,CUST101728,2025-11-01 11:24:25,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_01197,CUST101490,2025-10-08 06:54:34,email,"Dear customer, your monthly statement is ready.",0
MSG_01198,CUST100950,2025-10-13 00:42:18,call,Your payment of ₹769 was successful.,0
MSG_01199,CUST100833,2025-10-28 11:01:04,chat,Your balance update: ₹7715 available.,0
MSG_01200,CUST101110,2025-10-12 11:27:09,call,"Dear customer, your monthly statement is ready.",0
MSG_01201,CUST101276,2025-10-31 16:44:53,sms,You have won a cashback. Enter your credentials to claim.,1
MSG_01202,CUST101333,2025-10-10 08:33:23,sms,Payment received for order #6143. Thank you for shopping with us.,0
MSG_01203,CUST101636,2025-10-14 15:02:39,sms,Payment received for order #9945. Thank you for shopping with us.,0
MSG_01204,CUST101535,2025-11-01 12:14:02,call,Your payment of ₹6930 was successful.,0
MSG_01205,CUST101387,2025-10-27 08:45:41,call,Your payment of ₹5225 was successful.,0
MSG_01206,CUST100591,2025-11-01 00:13:07,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_01207,CUST101739,2025-10-13 06:43:45,call,Payment received for order #2858. Thank you for shopping with us.,0
MSG_01208,CUST101574,2025-10-27 05:34:27,sms,Your balance update: ₹8132 available.,0
MSG_01209,CUST100030,2025-10-21 07:14:46,email,Your payment of ₹989 was successful.,0
MSG_01210,CUST100962,2025-10-21 10:37:08,call,Your balance update: ₹7781 available.,0
MSG_01211,CUST100585,2025-10-18 22:17:36,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_01212,CUST100016,2025-10-17 15:36:06,email,Your payment of ₹3281 was successful.,0
MSG_01213,CUST100798,2025-10-25 20:43:22,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_01214,CUST100301,2025-10-07 07:34:24,email,"Dear customer, your monthly statement is ready.",0
MSG_01215,CUST101384,2025-10-30 01:36:17,call,Your balance update: ₹6877 available.,0
MSG_01216,CUST101492,2025-11-03 01:02:43,email,Your balance update: ₹3949 available.,0
MSG_01217,CUST100403,2025-10-15 06:59:45,call,Your account will be locked soon. Confirm details.,0
MSG_01218,CUST100178,2025-10-23 20:12:51,call,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_01219,CUST101446,2025-10-22 02:15:46,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_01220,CUST101701,2025-10-12 06:33:17,sms,Payment received for order #7596. Thank you for shopping with us.,0
MSG_01221,CUST100216,2025-10-12 20:50:00,sms,Payment received for order #2368. Thank you for shopping with us.,0
MSG_01222,CUST100048,2025-10-31 07:58:51,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_01223,CUST101990,2025-10-17 15:09:56,call,Your balance update: ₹7802 available.,0
MSG_01224,CUST101120,2025-10-19 12:49:44,email,Your balance update: ₹5151 available.,0
MSG_01225,CUST101459,2025-10-26 07:14:37,email,"Dear customer, your monthly statement is ready.",0
MSG_01226,CUST101665,2025-10-14 14:07:38,sms,Payment received for order #7940. Thank you for shopping with us.,0
MSG_01227,CUST100024,2025-10-13 07:02:50,chat,Your payment of ₹8324 was successful.,0
MSG_01228,CUST100851,2025-10-29 00:33:27,email,"Dear customer, your monthly statement is ready.",0
MSG_01229,CUST100996,2025-10-22 01:09:14,sms,"Dear customer, your monthly statement is ready.",0
MSG_01230,CUST101832,2025-10-23 23:37:51,email,You have won a cashback. Enter your credentials to claim.,1
